name,addr,tel
서울 방학점 ,방학동 716-5 ESA 2단지상가 111,02-3491-2304
서울 방화점 ,방화1동 572-7,070-8808-2305
서울 보라매점 ,봉천1동 (보라매동) 702-10,02-877-2304
서울 불광역점 ,녹번동 117-111,02-3157-8888
서울 불광초등삼거리점 ,불광동 281-27,02-353-2304
서울 사가정역점 ,면목동 472-5 1층,02-438-2304
서울 사당점 ,사당동 150-10,02-533-0389
서울 삼호가든사거리점 ,반포1동 55-4 1층 101호,02-593-2304
서울 상도점 ,상도1동 372,02-3280-9800
서울 상봉점 ,망우동 489-28,02-492-2304
서울 상암점 ,상암동 41-16,02-309-2389
서울 상왕십리역점 ,신당동 454,02-2231-2304
서울 상일점 ,고덕동 197 - 5,02-428-0389
서울 서대문역점 ,미근동 21 - 1 (주)케이티앤지 서대문 타워 1층,02-312-2304
서울 서여의도점 ,여의도동 14-21 엘지에끌라드 1층,02-3775-2304
서울 서울대입구역점 ,봉천동 875-10 102호,02-882-2304
서울 서울시청역점 ,서소문동  25번지 1층,02-3789-2350
서울 서초역점 ,서초동 1540-9 서초빌딩 103,02-598-0389
서울 선사점 ,암사동 413-3 프라이어팰리스상가 109호,02-442-2304
서울 성산점 ,성산동 152-5번지 청화상가 106호,02-376-0355
서울 성행당점 ,제기동 944-4 1층,02-960-2304
서울 소공점 ,소공동 87-1소공지하상가 34호,02-754-2304
서울 송파역점 ,송파2동 97-35,02-425-2304
서울 수락산역점 ,상계동 1132-102,02-936-2304
서울 수색역점 ,수색동 154-2,02-307-2304
서울 수서역점 ,수서동 724로즈데일빌딩 1층12호,02-451-2304
서울 수유점 ,수유동 248-7,02-904-0325
서울 시흥사거리점 ,시흥1동 999-48,02-809-2304
서울 신길점 ,신길동 252-1,02-845-3232
서울 신내점 ,신내동 648,02-2208-2385
서울 신당점 ,신당4동 333-206 성원빌딩 1층,02-2232-2304
서울 신대방점 ,신대방1동 587-10,02-845-2304
서울 신도림역점 ,구로5동 8-12,02-863-2304
서울 신림역점 ,신림본동 (서원동) 1641-26,02-875-2304
서울 신림점 ,신림동 538 - 2 정호교치과의원,02-869-2304
서울 신사점 ,신사동 335-2,02-304-8579
서울 신설동역점 ,신설동 76-41,02-924-2304
서울 신월동점 ,신월동 535-7 로즈그린타운 1층 101호,02-2693-0389
서울 신정2동점 ,신정2동 128-6 엘도라도B/D 104호,02-2652-2304
서울 신천역본점 ,"잠실동 19-3 파인애플상가 1A25,26호",02-419-2304
서울 신촌역점 ,신수동 67-1,02-707-2304
서울 쌍문점 ,쌍문동 624 1층,02-996-2304
서울 아차산역점 ,중곡동 93-33 1층,02-455-2304
서울 안국역점 ,경운동 96-15 경운동 운현SKY빌딩 1층,02-745-2304
서울 암사점 ,암사동 463-4 1층 정관장,02-3426-2304
서울 압구정로점 ,신사동 638-2 반도빌딩 103,02-544-2303
서울 애오개역점 ,공덕동 463 현대하이엘빌딩 104호,02-3142-2304
서울 여의도동점 ,여의도동 53 우정상가111호,02-6341-2304
서울 역삼점 ,역삼동 798-31,02-568-2304
서울 연신내역점 ,불광동 484-78,02-384-2304
서울 연희점 ,연희동 188-57,02-332-5230
서울 염창점 ,염창동 265-22,02-2659-2304
서울 영등포시장점 ,영등포동4가 146-1,02-2665-2304
서울 오류점 ,오류1동 33-73 1층 1호,02-2617-0309
서울 왕십리역사본점 ,행당동168-1왕십리민자역사3층 sp-3호,02-2200-1320
서울 원효로점 ,원효로2가 85-13,02-717-2304
서울 위례광장로본점 ,장지동 894위례아이파크상가 3동 115호,02-448-2304
서울 은행나무사거리점 ,시흥동 830-4 1층,02-895-2304
서울 을지로본점 ,을지로2가 101-5 1층,02-779-1147
서울 응암점 ,응암동 98-50,02-383-0389
서울 이대역본점 ,대현동40-22 1층,02-312-3304
서울 이문점 ,이문동 258-52,02-969-2304
서울 일원점 ,일원동 615-1 기호빌딩102호,02-3411-2312
서울 자양점 ,자양동 627-21,02-455-3304
서울 잠실나루역점 ,신천동 11-8 스타리버상가101호,02-421-2303
서울 잠실본동점 ,잠실본동 336-5포스빌,02-425-0384
서울 장승배기점 ,상도동 527 브라운스톤상가 b-206호,02-822-2304
서울 장안동점 ,장안동 장한로 120,02-2215-2304
서울 전농점 ,전농동 38 - 12,02-2245-2304
서울 정릉점 ,정릉동 401-46,02-913-2304
서울 종로2가본점 ,종로2가 40 육의전빌딩1층,02-747-2304
서울 종로4가점 ,종로4가 8 광림빌딩 1층,02-766-0303
서울 종암점 ,종암동 86-1,02-943-0303
서울 중화동점 ,중화동 295-24,02-434-2304
서울 증산역점 ,북가좌동 343-1,02-305-5333
서울 창동점 ,창5동 338 신원리베르텔 105호,02-990-2304
서울 청담사거리점 ,청담동 124-4 101,02-544-2304
서울 충무로역점 ,충무로4가 306 남산센트럴자이113호,02-2265-2304
서울 태능입구역점 ,공릉동 617-7번지,02-975-0500
서울 평창점 ,평창동 182-11,02-395-2306
서울 포이사거리점 ,양재동 277-1 태암빌딩,02-2057-2304
서울 하계점 ,하계동 256-13,02-975-2304
서울 한강로점 ,한강로1가 303-2,02-795-0667
서울 한남점 ,한남동 72-1 리첸시아빌딩 1층 118,02-798-2304
서울 한티역점 ,대치동 922-28 101호,02-539-9701
서울 행당역점 ,행당2동 346번지 한진타운상가104호,02-2282-0382
서울 혜화역점 ,명륜동2가 175-1,02-765-2303
서울 홍대입구역점 ,서교동 354-11 대영빌딩103,02-324-2304
서울 홍제본점 ,홍제동 147-10,02-722-2304
서울 화곡역점 ,화곡동 1067-19,02-2691-2304
서울 흑석점 ,흑석동 9-27,02-817-2304
서울(주)인삼유통 ,제기동 1019 본관2층20401호,02-960-0523
정관장&동인비 마곡나루역본점 ,마곡동 760,02-3663-2304
정관장&동인비 양재역본점 ,양재동 24 스포타임 1층,02-578-2304
정관장&동인비 은평뉴타운본점 ,진관동22 은평뉴타운구파발상가914-102,02-358-2304
정관장&동인비 테헤란로본점 ,삼성2동 144-22,02-561-5330
서울 AK플라자구로점 ,구로동 573 지하1층 정관장,070-4422-8113
서울 갤러리아압구정점 ,압구정1동 갤러리아백화점 웨스트관 지하1층,02-6905-3745
서울 뉴코아강남점 ,잠원동 70-2 지하1층,02-3477-2001
서울 롯데강남점 ,대치동 937번지 지하1층,02-531-2854
서울 롯데관악점 ,봉천1동 729-22 지하2층 정관장,070-4422-8105
서울 롯데김포공항점 ,방화동 886 GF층,070-4422-8161
서울 롯데노원점 ,상계2동713번지 B1층,02-950-2089
서울 롯데미아점 ,미아4동 70-6번지,02-944-1969
서울 롯데백화점본점 ,소공동 1번지 지하1층,02-752-2304
서울 롯데스타시티점 ,자양동 227-342,02-2218-3016
서울 롯데영등포점 ,영등포1동 618-496 지하1층 정관장,070-4422-8104
서울 롯데잠실점 ,잠실동 40-1 지하1층,02-411-6062
서울 롯데청량리점 ,전농동 591-53 롯데백화점청량리역사점 B2층,02-3707-1985
서울 신세계강남점 ,반포동 19-3 지하1층,02-3479-1669
서울 신세계백화점본점 ,충무로1가 52-5 지하1층,02-310-5297
서울 신세계영등포점 ,영등포동4가 434-5 신세계백화점 지하1층 정관장,070-4422-8100
서울 현대디큐브시티점 ,신도림동 692 현대디큐브시티점 B2층,070-4422-8380
서울 현대목동점 ,목동 916 지하2층 정관장,070-4422-8107
서울 현대무역점 ,삼성동 159-7 지하1층,02-3467-8904
서울 현대미아점 ,길음동20-1번지  B1층,02-2117-1050
서울 현대본점 ,압구정동 429번지 지하1층,070-4422-8049
서울 현대신촌점 ,창천동 30-33 지하1층,02-336-2304
서울 현대천호점 ,천호동 455-8 지하2층,070-4422-8051
서울 롯데마트 은평점 ,진관동 63 (롯데마트은평점 지하1층),02-2097-2669
서울 롯데마트강변점 ,구의동 546-4 롯데마트 강변점 지하2층 정관장,02-454-2305
서울 롯데마트구로점 ,구로동 636-89 롯데마트구로점 1층 정관장,070-4422-8117
서울 롯데마트서울역점 ,봉래동2가 122번지 롯데마트  서울역점 2층 정관장,02-365-2304
서울 롯데마트송파점 ,문정동 150-2 지하2층,02-2043-2304
서울 롯데마트월드타워점 ,신천동 29번지 롯데마트 월드타워점 B2층 정관장,070-4422-3989
서울 롯데마트잠실점 ,잠실동 40-1번지,02-2143-1303
서울 롯데마트중계점 ,중계동 361-517 롯데마트  중계점 1층 정관장,070-4422-8076
서울 롯데마트청량리점 ,전농동 591-53 롯데마트  청량리점 4층 정관장,070-4422-8088
서울 신세계스타수퍼점 ,도곡동 467-17 타워팰리스 2차 F동 지하 1층,02-2191-1207
서울 이마트가든파이브점 ,문정동 292번지 가든5 Tool동 지하 1층,02-400-2304
서울 이마트가양점 ,가양동 449-19 이마트가양점 1층 정관장,070-4422-8094
서울 이마트구로점 ,구로동 188-26 이마트구로점 지하 1층 정관장,070-4422-8095
서울 이마트마포공덕점 ,신공덕동 69-2 지하1층 정관장,02-715-2304
서울 이마트목동점 ,목동 962 이마트목동점 지하 2층 정관장,070-4422-8114
서울 이마트상봉점 ,망우동 506-1 이마트  상봉점1층 정관장,02-2209-2304
서울 이마트성수점 ,성수동 2가 333-16 이마트 성수점 1층,02-461-2304
서울 이마트양재점 ,양재동 215 지하1층,02-2155-2304
서울 이마트여의도점 ,여의도동 47번지 GS자이아파트 이마트여의도점 지하 1층 정관장,070-4422-8115
서울 이마트영등포점 ,영등포동4가 441-10번지 타임스퀘어빌딩 지하 2층 정관장,070-4422-8116
서울 이마트용산점 ,한강로3가 40-999 이마트  용산점 지하2층 정관장,070-4422-8017
서울 이마트월계점 ,월계3동 333-1이마트  월계점 1층 정관장,070-4422-8071
서울 이마트은평점 ,응암동 90-1번지 이마트 은평점 2층 정관장,02-355-2304
서울 이마트자양점 ,자양동 227-7 이마트  자양점 지하1층,070-4422-8440
서울 이마트천호점 ,천호동 454-1 이마트 천호점 1층 정관장,02-477-5304
서울 이마트청계천점 ,황학동 2545 이마트  청계점 지하2층 정관장,02-2234-2304
서울 홈플러스강동점 ,천호동 42번지 홈플러스 강동점 지하 1층 정관장,02-489-2304
서울 홈플러스강서점 ,등촌동 639-11 홈플러스강서점 2층 정관장,070-4422-8383
서울 홈플러스금천점 ,독산동 291-7 홈플러스금천점 2층 정관장,070-4422-8110
서울 홈플러스동대문점 ,용두동 33-1 홈플러스  동대문점 지하2층 정관장,02-957-2304
서울 홈플러스면목점 ,면목동 168-2 홈플러스 면목점 1층 정관장,070-4422-8086
서울 홈플러스목동점 ,목동 919-7 홈플러스목동점 지하2층 정관장,02-2647-1304
서울 홈플러스방학점 ,방학동 707-7 홈플러스 방학점 지하2층 정관장,02-956-2305
서울 홈플러스시흥점 ,시흥동 992-47 홈플러시흥점 지하1층 정관장,02-894-2304
서울 홈플러스영등포점 ,문래동3가 55-3 홈플러스영등포점 지하1층 정관장,070-4422-8111
서울 홈플러스월드컵점 ,성산동 515 홈플러스  월드컵경기장점 1층 정관장,02-302-2304
서울 홈플러스잠실점 ,신천동 7-12번지 지하 2층(지하2층),02-417-5304
서울 HDC신라용산면세점 ,한강로3가 40-999 아이파크몰 6층,02-490-3905
서울 동화서울면세점 ,"세종로 211 광화문빌딩 동화면세점 2,5층 정관장",02-399-3098
서울 두타서울면세점 ,"을지로6가 18-12 두산타워 D3, D8층",02-3399-9295
서울 롯데김포공항면세점 ,방화동 886번지 김포국제공항 국제선청사 3층,02-2669-6725
서울 롯데소공면세점 ,소공동 1번지롯데백화점 본점(소공점) 9층,02-759-6794
서울 롯데코엑스면세점 ,삼성동 159번지 코엑스 인터컨티넨탈 호텔 B2F,02-3484-9776
서울 시티김포공항면세점 ,방화동 886 김포공항 국제선청사 3층 시티면세점,02-2666-7104
서울 신라서울면세점 ,장충동2가 202 신라면세점 B1층 정관장,02-2230-3619
서울 신세계명동면세점 ,"충무로1가 54 신세계백화점 10, 11층",02-6370-4121
서울 에스엠서울면세점 ,공평동 1 SM면세점,02-2120-6317
서울 한화갤러리아서울면세점 ,"여의도동 60 한화갤러리아타임월드 2, 3층",02-2136-2636
부산 가야점 ,가야동 50-1 유림상가 115호 정관장,051-896-2304
부산 괘법점 ,괘법동 525-8 정관장,051-325-2304
부산 괴정점 ,괴정동 1018-15번지 정관장,051-294-1810
부산 구서점 ,구서2동 163-13  정관장,051-582-2304
부산 금곡점 ,금곡동 1224-2  정관장,051-364-2304
부산 기장점 ,기장읍 동부리 125-22 정관장,051-723-3231
부산 남천점 ,수영로 382 1층,051-627-1939
부산 남포점 ,남포동5가 60-1  정관장,051-231-2304
부산 남항점 ,남항동1가   230 - 11 1층,051-418-0399
부산 다대점 ,다대동 다대로 531(1150번지) 정관장,051-248-2304
부산 당감점 ,당감동 289-12 정관장,051-898-2304
부산 당리역점 ,당리동 325-30 정관장,051-271-2304
부산 대연점 ,"수영로 209 (대연동, 일동 지에닌) 102동 102호",051-627-0303
부산 대저점 ,대저2동 3150-1 코드스퀘어 1층 102호  정관장,051-972-2304
부산 덕천본점 ,덕천동 381-4,051-337-1777
부산 동광점 ,동광동4가 1-2  정관장,051-442-2304
부산 동대신점 ,동대신동1가 150-1  정관장,051-231-3434
부산 만덕점 ,만덕2동 839-1 동원맨션상가 7-107  정관장,051-336-1304
부산 명장역점 ,"명장동 24-1 조양상가 106호, 107호 정관장",051-532-2304
부산 명지본점 ,명지동3238-15 파빌리온 빌딩 104호,051-294-2304
부산 모라점 ,모라동 1357 우성@상가1동127호  정관장,051-321-2304
부산 문현점 ,문현동 247-9,051-632-2304
부산 미남역점 ,온천동 1426-15  정관장,051-552-2304
부산 반송점 ,반송동 257-252  정관장,051-545-2304
부산 반여점 ,반여동 1628-5,051-532-1001
부산 범일점 ,범일동 832-6 1층 정관장,051-646-2304
부산 부산역점 ,초량동 372-1 정관장,051-441-2304
부산 부전1동점 ,부전동 573-26 정관장,051-817-8686
부산 부전점 ,부전동 397-1 정관장,051-803-5487
부산 사직운동장점 ,거제2동 891-15  정관장,051-507-8484
부산 수안점 ,충렬대로 232 (수민동),051-554-0073
부산 수영역점 ,광안동 1060-6  정관장,051-754-2304
부산 안락점 ,안락2동 595-11  정관장,051-531-2304
부산 양정점 ,동평로 412 (양정제1동) 힐탑빌딩 정관장양정점,051-868-2304
부산 엄궁점 ,엄궁동 527-1 정관장,051-311-2304
부산 연산4동점 ,연산동 700-23 정관장,051-861-0308
부산 연산9동점 ,연산9동 418-10 정관장,051-757-8896
부산 온천장점 ,온천1동 154-12   정관장,051-553-2304
부산 용호점 ,용호1동 80-24 정관장 정관장,051-612-2304
부산 우동점 ,우1동 539-9 혜원빌딩 1층  정관장,051-741-3232
부산 장림점 ,장림동 332-18 정관장,051-262-2304
부산 장전역점 ,부곡동 65-15  정관장,051-516-0308
부산 전포점 ,전포동 362-38번지 정관장,051-819-2304
부산 정관본점 ,정관면 정관중앙로 58 102호,051-728-5304
부산 좌4동점 ,좌동 1396 대림아파트상가 108호  정관장,051-744-2304
부산 좌동점 ,좌동 1315  정관장,051-701-2304
부산 주례점 ,주례동 189-21  정관장,051-327-0304
부산 중동점 ,좌동순환로 506 영풍리젠시  정관장,051-731-2304
부산 초읍점 ,초읍동 219-3 정관장,051-809-2304
부산 화명점 ,화명동 2271-3번지 골든프라자 102호 정관장,051-333-2304
정관장&동인비 명지국제본점 ,명지동 3358-5 에스엠빌딩 104호,051-291-2304
부산 롯데광복점 ,중앙동7가 20-1,051-678-3041
부산 롯데동래점 ,온천2동 502-3,051-668-4045
부산 롯데부산본점 ,부전동  503 - 15,051-810-3032
부산 롯데센텀시티점 ,우동 1496,051-730-3039
부산 신세계센텀시티점 ,우동 1495,051-731-2303
부산 현대부산점 ,범일동 62-5 현대백화점 지하2층,051-667-1257
부산 롯데마트화명점 ,화명동 1975번지 롯데마트 화명점 지하1층 정관장,051-365-2304
부산 신세계마린시티점 ,우동 마린시티2로 38 2층,051-792-7162
부산 이마트사상점 ,괘법동 531-2번지 이마트사상점 1층 정관장,051-328-2304
부산 이마트연제점 ,연산동 822-7번지 이마트연제점 1층 정관장,051-851-5304
부산 이마트해운대점 ,중동 1767번지 이마트해운대점 지하 1층 정관장,051-744-5304
부산 홈플러스서부산점 ,괘법동 르네시떼 홈플러스서부산점 지하1층 정관장,051-324-2304
부산 홈플러스아시아드점 ,거제동 1208 홈플러스아시아드점 지하2층 정관장,051-507-2304
부산 홈플러스연산점 ,연산동 105-1번지 홈플러스연산점 2층 정관장,051-861-2304
부산 듀프리김해공항면세점 ,대저2동 1888-6 김해공항 국제선 2층 듀프리면세점 정관장,051-974-8287
부산 롯데김해공항면세점 ,대저2동 1888-6 김해공항 국제선 2층 롯데면세점 정관장,051-979-1962
부산 롯데부산면세점 ,부전동 503-15 롯데백화점 부산점 8층,051-810-3895
부산 신세계부산면세점 ,우동 1493 센텀시티몰신세계면세점 지하1층 정관장,051-775-3174
부산 현대페인트부산항면세점 ,초량동 45-39 부산항 국제여객터미널 3층,051-600-5973
대구 정평점 ,정평동 경산1차우방맨션상가104-113호 정관장,053-811-2304
대구 각산역점 ,신서동 528-2번지 정관장,053-961-2304
대구 감삼점 ,감삼동 100-22번지 정관장,053-523-2304
대구 관음점 ,관음동 1386-14 정관장,053-325-2304
대구 남산점 ,남산동 2937-1 남산그린타운상가 정관장,053-428-2304
대구 다사점 ,다사읍 매곡리 1551-104 정관장,053-525-2304
대구 대명점 ,대명로 158 정관장,053-654-0384
대구 도원점 ,도원동 1442-1 대곡스포렉스 1층105호 정관장,053-623-2304
대구 동천점 ,동천동 896 - 1  정관장 동천점 정관장,053-326-2304
대구 두산점 ,두산동 729-7 정관장,053-782-1112
대구 만촌점 ,만촌3동 1025-10 정관장,053-741-2304
대구 매호점 ,매호동 1344-4번지 정관장,053-793-2304
대구 방촌점 ,방촌동 1065-4 정관장,053-981-2304
대구 범어본점 ,범어동379번지 범어롯데캐슬상가 101호,053-751-3304
대구 봉덕점 ,봉덕동 555-3 정관장,053-471-1323
대구 산격점 ,산격동 1261-4 정관장,053-951-2304
대구 서변점 ,서변동 1787 대성골든프라자 1층 102호 정관장,053-944-2304
대구 성당점 ,성당동 830-25번지 정관장,053-657-2304
대구 수성교점 ,수성4가 1186-72 정관장,053-746-2304
대구 신당점 ,신당동 1786-15번지 정관장,053-591-2304
대구 신매점 ,신매동 달구벌대로 3224 102호 정관장,053-794-2304
대구 신암점 ,신암동 216-13 정관장,053-957-2304
대구 신천점 ,신천동 481-10 정관장,053-755-1905
대구 약령시점 ,남성로 52 정관장,053-424-2304
대구 월배역점 ,진천동 45-4 정관장,053-631-3331
대구 이곡점 ,이곡동 1000-157 정관장,053-584-2304
대구 장기점 ,장기동 818-2 정관장,053-557-2304
대구 중동점 ,중동 391-9 정관장,053-761-2304
대구 침산점 ,침산동 227-1침산한라스카이빌상가 정관장,053-353-2304
대구 큰고개오거리점 ,신암4동 341-6 정관장,053-567-2304
대구 테크노폴리스점 ,유가면 봉리 608-1 비슬타워 101호,053-616-2304
대구 평리점 ,평리동 1408 청구타운상가 105동107호 정관장,053-558-2304
대구 화원점 ,화원읍 천내리 46-8 정관장,053-634-2304
대구 황금사거리점 ,지산동 944-4번지 정관장,053-765-2304
대구 대구백화점본점 ,동성로2가 대구백화점건물 지상1층 잡화관,053-431-2304
대구 대구백화점플라자점 ,대봉동 214 지하1층 식품관내,053-421-2304
대구 동아쇼핑점 ,덕산동 53-3 지하1층 식품관내,053-252-2304
대구 동아수성점 ,범물동 1273 지하1층 식품관내,053-782-2301
대구 롯데대구점 ,칠성2가 302-155 지하2층 식품관내,053-660-3038
대구 롯데상인점 ,상인동 1502 지하1층 식품관내,053-258-2042
대구 현대대구점 ,계산동2가 200 지하1층 식품관내,053-421-3304
대구 롯데마트대구점 ,율하동 1117 롯데마트대구점 지하1층 정관장,053-607-2646
대구 이마트월배점 ,대천동 555 이마트월배점 1층 정관장,053-637-5304
대구 이마트칠성점 ,칠성동2가 20-1번지 이마트칠성점 지하 1층 정관장,053-356-3304
대구 홈플러스 내당점 ,내당1동 65-8번지 홈플러스내당점 1층 정관장,053-568-2304
대구 홈플러스상인점 ,상인동 171-1번지 홈플러스 상인점 1층 정관장,053-644-2390
대구 홈플러스성서점 ,용산동 230-11 홈플러스성서점 1층 정관장,053-521-2304
대구 홈플러스칠곡점 ,동천동 968번지 홈플러스칠곡점 1층 정관장,053-314-2304
대구 그랜드대구공항면세점 ,지저동 400-5 대구국제공항 면세점,053-983-7192
대구 그랜드대구면세점 ,범어동 562-6 그랜드면세점 3층 정관장,053-251-2162
인천 가좌점 ,가좌동 122 - 4 우신프라자 103호,032-583-0389
인천 간석점 ,간석동 285-7 1층 106,032-425-2304
인천 갈산본점 ,삼산동 464-2 엘림타워 105-106,070-4422-8122
인천 강화점 ,동문로 5 (강화읍 169-1),032-933-2304
인천 검단점 ,마전동 678 검단2지구2BL 이지준프라자103호,032-566-1304
인천 검암점 ,검암동 606-3 103호,032-565-0389
인천 계산본동점 ,계산동 1062 하이베라스상사 c 107호,032-551-5304
인천 계산역점 ,계산동 935-6,032-553-0399
인천 논현고잔본점 ,논현동 746-5 라움타워 104호,032-441-2304
인천 논현점 ,논현동 593-6 (논고개로 166 대창프라자 104호),032-437-2303
인천 동인천역점 ,인현동 9-4,032-777-2304
인천 동춘사거리점 ,동춘동 936-6,032-822-2304
인천 동춘점 ,동춘동 925,032-815-2304
인천 만수3동점 ,만수동 860-4 1층 가호,032-461-2304
인천 만수점 ,만수동 1012 명경빌딩 101호,032-471-2304
인천 모래내시장점 ,구월4동 1264-73 1층106호,032-466-2304
인천 병방점 ,병방동 109-30,032-554-1304
인천 부개점 ,부개동 67-10,032-524-2303
인천 부평시장역점 ,부평1동 451-30,032-515-2304
인천 부평역점 ,부평동 534-48 스테이션타워 108호,032-523-0388
인천 산곡점 ,산곡동 100-101,032-330-2304
인천 삼산점 ,삼산동 426-7 시티프라자 1층 101,032-512-1304
인천 서창본점 ,서창동 705 스카이플러스 105호,032-467-2304
인천 석바위점 ,주안동 956 - 1 주안태흥프라자,032-868-2304
인천 선학점 ,선학동 350 금호타운상가 1층 7호,032-816-2304
인천 송도점 ,송도동 3-10 송도풍림아이원상가103호,032-851-2340
인천 송림점 ,송림동 57-3,032-773-2304
인천 신현점 ,"가정로 387, 상가가동 208호 (신현원창동, 신현이편한세상하",032-582-2304
인천 심곡점 ,심곡동 248-3,032-564-1304
인천 옥련점 ,옥련동 194-2,032-831-5304
인천 용현5동점 ,용현5동 627-79 대림상가 104호,032-888-2304
인천 용현점 ,용현동 509-154,032-884-5353
인천 운서점 ,운서동 2795-1 화평빌딩 108호,032-752-2304
인천 원당점 ,당하동 원당지구 96블록1롯트 유일빌딩 B104호,032-568-2304
인천 작전점 ,작전동 423-3,032-543-2304
인천 주안역점 ,주안동 206-1 1층,032-864-2304
인천 주안점 ,주안동 1457-8,032-862-2304
인천 중산본점 ,중산동 1884-4 광장프라자 106호,032-746-5304
인천 청라센트럴점 *5회 우수가맹점,연희동 799-14 청라센트럴프라자 115호,032-578-2304
인천 학익점 ,학익동 252-28번지 101호,032-875-2304
정관장&동인비 송도국제대로본점 ,송도동 190-4 포스코더샵 센트럴시티 상가 108호,032-813-2304
인천 롯데부평점 ,부평동 70-127 롯데부평점 지하1층,070-4422-8124
인천 롯데인천점 ,구월동 1455 롯데백화점 인천점 지하1층,070-4422-8125
인천 신세계인천점 ,관교동 15 신세계백화점 인천점 지하1층,032-442-2304
인천 애경인천공항점 ,운서동 2851 인천국제공항 3층 출국장,032-743-2324
인천 롯데마트검단점 ,마전동 626-7 롯데마트검단점 지하1층 정관장,070-4422-8129
인천 롯데마트삼산점 ,삼산동 465-1 롯데마트 지하1층 정관장,070-4422-8132
인천 이마트계양점 ,작전동 911-1 이마트계양점 지하2층 정관장,070-4422-8756
인천 이마트동인천점 ,신생동 38-12 이마트동인천점 1층 정관장,070-4422-8126
인천 이마트연수점 ,동춘동 926-9번지 이마트연수점 1층 정관장,070-4422-8137
인천 홈플러스간석점 ,간석4동 616-4 홈플러스 간석점 1층 정관장,070-4422-8135
인천 홈플러스구월점 ,구월동 1130번지 홈플러스 구월점 지하1층 정관장,070-4422-8136
인천 홈플러스논현점 ,논현동 650-1 논현2지구 홈플러스논현점 지하1층 정관장,070-4422-8130
인천 롯데인천공항면세점 ,운서동 2851 인천공항 3층 롯데면세점 정관장,032-743-7963
